origin,destination,carrier,planned_lead_time,current_transit_days,port_congestion_index,is_delayed,delay_days
Taipei,Rotterdam,FedEx,38,13,0.6509685719074698,0,0
Taipei,Rotterdam,FedEx,11,35,0.39835532196590906,1,24
Penang,LA,FedEx,18,11,0.08346929518195723,0,0
Shenzhen,LA,Maersk,26,21,0.2907048559043821,0,0
Penang,LA,FedEx,36,39,0.5437267348301648,1,3
Penang,Rotterdam,Maersk,27,41,0.27563537001619454,1,14
Taipei,LA,Maersk,22,22,0.22123534791790211,0,0
Penang,LA,FedEx,10,37,0.5273935140878472,1,27
Taipei,Chicago,Maersk,21,8,0.16982034589573458,0,0
Shenzhen,LA,DHL,29,27,0.8004100633251034,0,0
Taipei,LA,Maersk,29,15,0.484368151342658,0,0
Shenzhen,Rotterdam,Maersk,30,13,0.5738627739626502,0,0
Taipei,Rotterdam,FedEx,14,34,0.14738326759734854,1,20
Penang,Chicago,FedEx,17,12,0.3245763356293674,0,0
Penang,LA,Maersk,36,44,0.4100896832611529,1,8
Shenzhen,Chicago,FedEx,24,9,0.808212830516503,0,0
Shenzhen,Rotterdam,DHL,36,16,0.7701595230861525,0,0
Shenzhen,Chicago,DHL,12,5,0.22297747478768137,0,0
Taipei,Rotterdam,FedEx,15,19,0.6161790816070077,1,4
Taipei,Chicago,Maersk,37,29,0.2434563577719976,0,0
Shenzhen,Chicago,DHL,22,22,0.9882471556902453,0,0
Penang,LA,DHL,21,42,0.9521238781308706,1,21
Taipei,Chicago,Maersk,28,30,0.5632647205206205,1,2
Taipei,LA,FedEx,38,44,0.698902571894143,1,6
Taipei,LA,DHL,27,7,0.801430382208645,0,0
Shenzhen,LA,Maersk,33,26,0.7209984200449039,0,0
Shenzhen,LA,Maersk,10,30,0.6998286910824209,1,20
Shenzhen,Chicago,DHL,34,23,0.958554007949528,0,0
Shenzhen,Rotterdam,FedEx,36,43,0.5964561063072833,1,7
Shenzhen,Rotterdam,DHL,16,40,0.6363026718190556,1,24
Penang,Rotterdam,Maersk,21,25,0.8492687504381812,1,4
Penang,Chicago,DHL,19,30,0.6698908678584068,1,11
Shenzhen,LA,FedEx,38,17,0.7329326220175225,0,0
Taipei,Rotterdam,Maersk,21,40,0.23416868619664244,1,19
Shenzhen,Chicago,FedEx,20,28,0.3712669241150709,1,8
Penang,LA,DHL,13,30,0.14730134571189302,1,17
Penang,Rotterdam,DHL,28,25,0.5057654423348055,0,0
Taipei,LA,FedEx,15,22,0.4557274006802463,1,7
Penang,Rotterdam,DHL,34,19,0.9971628142794569,0,0
Shenzhen,Rotterdam,FedEx,18,19,0.6112086528155425,1,1
Taipei,Rotterdam,DHL,29,10,0.7864448231944233,0,0
Shenzhen,LA,FedEx,19,35,0.33401467075765423,1,16
Shenzhen,Chicago,FedEx,14,32,0.8315453313427965,1,18
Taipei,LA,Maersk,36,12,0.6150849664876834,0,0
Shenzhen,Rotterdam,Maersk,22,33,0.6969923315984384,1,11
Penang,LA,FedEx,18,25,0.2944307779494544,1,7
Shenzhen,Chicago,DHL,11,21,0.5486383916955772,1,10
Taipei,LA,DHL,27,28,0.6340369734136087,1,1
Taipei,Chicago,DHL,30,40,0.589094675816581,1,10
Taipei,Chicago,FedEx,10,35,0.9151937114245665,1,25
Shenzhen,LA,FedEx,33,38,0.8982726644925535,1,5
Taipei,Rotterdam,FedEx,30,6,0.9709840578768706,0,0
Taipei,Chicago,FedEx,21,7,0.6674280060069894,0,0
Shenzhen,LA,Maersk,19,34,0.9719141301256846,1,15
Penang,Chicago,FedEx,11,12,0.8324780000319089,1,1
Shenzhen,Rotterdam,DHL,37,11,0.2708321403399593,0,0
Taipei,LA,Maersk,18,16,0.4274356695512971,0,0
Taipei,LA,DHL,11,23,0.2383924421890098,1,12
Shenzhen,LA,FedEx,32,30,0.004197160830565205,0,0
Penang,Rotterdam,Maersk,33,32,0.1880487531469086,0,0
Taipei,Chicago,FedEx,39,19,0.004060586286875667,0,0
Taipei,LA,Maersk,31,18,0.71983846135049,0,0
Taipei,Chicago,DHL,23,18,0.42553429772119955,0,0
Shenzhen,Chicago,FedEx,20,7,0.31257472707785827,0,0
Taipei,Rotterdam,FedEx,32,33,0.7617208910951879,1,1
Penang,LA,Maersk,20,10,0.832486774619645,0,0
Taipei,Chicago,Maersk,26,27,0.97529953864988,1,1
Taipei,LA,FedEx,13,32,0.6420135846752412,1,19
Penang,LA,Maersk,22,18,0.4615289585400517,0,0
Taipei,Rotterdam,FedEx,16,18,0.3052643016074359,1,2
Shenzhen,LA,Maersk,25,24,0.2223182092142263,0,0
Shenzhen,LA,DHL,10,17,0.2129259504826012,1,7
Shenzhen,Chicago,Maersk,22,31,0.40918937471979877,1,9
Penang,Rotterdam,DHL,10,39,0.9917863552879298,1,29
Taipei,LA,Maersk,20,6,0.0008536974374032669,0,0
Shenzhen,Chicago,Maersk,15,44,0.1972058972310008,1,29
Penang,Rotterdam,FedEx,29,28,0.18839298240357383,0,0
Taipei,Rotterdam,Maersk,12,33,0.7171194855322923,1,21
Penang,Chicago,Maersk,21,7,0.3524847275980618,0,0
Shenzhen,Chicago,DHL,14,8,0.4572608045918206,0,0
Shenzhen,Chicago,Maersk,18,6,0.14862413046990497,0,0
Shenzhen,Chicago,FedEx,35,24,0.4049970388769477,0,0
Penang,Chicago,DHL,35,19,0.10319981190583605,0,0
Penang,LA,FedEx,21,36,0.5330432878885831,1,15
Shenzhen,LA,FedEx,39,5,0.09793836538285594,0,0
Penang,Rotterdam,FedEx,39,42,0.7905083811731562,1,3
Shenzhen,LA,FedEx,37,39,0.5666017175404895,1,2
Shenzhen,LA,DHL,36,11,0.7239678737735169,0,0
Taipei,LA,Maersk,19,17,0.41851638665268387,0,0
Penang,Chicago,FedEx,28,5,0.3814912932422273,0,0
Shenzhen,Rotterdam,DHL,14,18,0.0982088890488636,1,4
Shenzhen,Rotterdam,FedEx,35,33,0.5238556070428226,0,0
Penang,Rotterdam,Maersk,14,7,0.514502164857092,0,0
Taipei,Rotterdam,DHL,18,28,0.46810204444960535,1,10
Taipei,LA,DHL,36,5,0.7405183646824492,0,0
Shenzhen,LA,Maersk,37,14,0.8325044000323545,0,0
Penang,Chicago,DHL,35,17,0.7507896749485081,0,0
Taipei,Rotterdam,Maersk,36,40,0.14386574280684383,1,4
Penang,LA,DHL,29,13,0.6220595092821081,0,0
Penang,LA,DHL,26,18,0.08032310568953338,0,0
Shenzhen,Chicago,Maersk,19,40,0.6946222874404765,1,21
Taipei,Chicago,Maersk,30,14,0.3818390965611267,0,0
Shenzhen,Chicago,DHL,10,44,0.1324989562662866,1,34
Taipei,LA,DHL,31,27,0.8620508569761278,0,0
Taipei,LA,Maersk,37,39,0.6140083390389374,1,2
Taipei,Chicago,Maersk,25,11,0.3547249679475275,0,0
Taipei,Rotterdam,DHL,35,39,0.030727179650499536,1,4
Taipei,Chicago,DHL,35,6,0.5373102590036105,0,0
Penang,Chicago,DHL,24,19,0.9232258784862326,0,0
Shenzhen,Chicago,Maersk,32,13,0.5963798327023657,0,0
Penang,Chicago,DHL,26,21,0.9716506046194932,0,0
Taipei,LA,FedEx,35,43,0.13645111827045853,1,8
Shenzhen,Rotterdam,Maersk,29,22,0.5683051045948369,0,0
Taipei,Chicago,DHL,34,19,0.7981250480064295,0,0
Shenzhen,Rotterdam,Maersk,22,22,0.5255407311257162,0,0
Penang,Rotterdam,FedEx,10,28,0.09106635598747259,1,18
Shenzhen,Rotterdam,Maersk,34,27,0.5828860015472177,0,0
Shenzhen,Chicago,DHL,17,16,0.6117379058424717,0,0
Shenzhen,LA,FedEx,14,27,0.7287092484753526,1,13
Shenzhen,Chicago,FedEx,15,25,0.7612115151654739,1,10
Shenzhen,Rotterdam,DHL,32,30,0.7707726882106072,0,0
Taipei,Rotterdam,DHL,29,12,0.663444393638966,0,0
Shenzhen,LA,DHL,39,34,0.21581118641865815,0,0
Shenzhen,Chicago,Maersk,23,38,0.40423575583947935,1,15
Penang,Rotterdam,Maersk,31,6,0.7761299726143986,0,0
Shenzhen,LA,Maersk,32,9,0.9534269834008132,0,0
Penang,Rotterdam,DHL,20,35,0.078946964836622,1,15
Taipei,LA,DHL,15,37,0.5355366777971948,1,22
Shenzhen,LA,Maersk,20,8,0.31252227132430643,0,0
Penang,Chicago,FedEx,22,10,0.22539389431682977,0,0
Penang,Rotterdam,Maersk,21,27,0.505810683519715,1,6
Taipei,Chicago,FedEx,31,23,0.6060893405565367,0,0
Shenzhen,Rotterdam,DHL,11,12,0.009772231419481248,1,1
Shenzhen,Chicago,DHL,30,43,0.7802065722011909,1,13
Penang,Rotterdam,Maersk,12,17,0.8198821312594476,1,5
Shenzhen,Chicago,Maersk,32,5,0.965510824567933,0,0
Penang,LA,DHL,13,10,0.18064373322469496,0,0
Shenzhen,Rotterdam,Maersk,26,11,0.594552562360948,0,0
Penang,Rotterdam,DHL,37,31,0.4266253734763945,0,0
Shenzhen,LA,DHL,37,19,0.33482785155535066,0,0
Taipei,Chicago,FedEx,31,38,0.5656334514375047,1,7
Shenzhen,Rotterdam,Maersk,15,27,0.7823830932235503,1,12
Shenzhen,Rotterdam,DHL,16,28,0.023052783445210112,1,12
Taipei,Chicago,Maersk,24,19,0.9694001125661867,0,0
Shenzhen,LA,FedEx,20,39,0.8098815857057108,1,19
Taipei,Chicago,FedEx,33,8,0.7511537036455784,0,0
Shenzhen,Chicago,Maersk,12,41,0.7603873821805035,1,29
Penang,Chicago,Maersk,39,21,0.3890607096186526,0,0
Penang,Rotterdam,DHL,15,35,0.7516205508448137,1,20
Shenzhen,LA,FedEx,35,42,0.38677020860295763,1,7
Shenzhen,LA,FedEx,11,14,0.8987068295747931,1,3
Shenzhen,Chicago,FedEx,38,31,0.17722238330646967,0,0
Penang,Rotterdam,Maersk,23,10,0.2923474242151515,0,0
Shenzhen,Chicago,DHL,18,10,0.5513375426990761,0,0
Penang,Rotterdam,Maersk,27,19,0.3192110358872725,0,0
Taipei,Rotterdam,Maersk,28,8,0.4242372452952734,0,0
Penang,Rotterdam,Maersk,21,44,0.4924226893985947,1,23
Penang,Rotterdam,DHL,22,11,0.8563533488135087,0,0
Taipei,LA,Maersk,35,30,0.5231922536086928,0,0
Penang,Rotterdam,FedEx,21,35,0.3624598486145605,1,14
Shenzhen,Rotterdam,FedEx,21,6,0.24773616403511578,0,0
Shenzhen,Chicago,FedEx,27,32,0.4086759787921972,1,5
Penang,Chicago,DHL,18,17,0.5157361044143699,0,0
Shenzhen,LA,Maersk,26,22,0.7461148572032363,0,0
Penang,Chicago,DHL,30,34,0.12104877617233867,1,4
Shenzhen,Rotterdam,Maersk,25,15,0.22160918823915088,0,0
Shenzhen,Chicago,FedEx,26,17,0.3796540158686732,0,0
Penang,LA,Maersk,30,28,0.3603984051195146,0,0
Shenzhen,Chicago,Maersk,33,33,0.39174808760521174,0,0
Penang,Chicago,Maersk,17,9,0.7935212646403246,0,0
Shenzhen,LA,DHL,20,39,0.3241544029621731,1,19
Shenzhen,LA,Maersk,33,23,0.5018981804026647,0,0
Taipei,Rotterdam,Maersk,11,17,0.6239070328578965,1,6
Taipei,Chicago,Maersk,17,9,0.23217855018360511,0,0
Penang,Rotterdam,DHL,21,18,0.7186953871475389,0,0
Taipei,Chicago,DHL,30,42,0.547111319738281,1,12
Penang,Chicago,DHL,10,26,0.44678116303137805,1,16
Taipei,Rotterdam,Maersk,32,13,0.8097840267383138,0,0
Shenzhen,Chicago,FedEx,22,44,0.243495259185182,1,22
Penang,Chicago,FedEx,31,30,0.8831759706143232,0,0
Penang,Chicago,FedEx,30,9,0.5610487353667037,0,0
Shenzhen,LA,Maersk,26,33,0.6091748793796582,1,7
Penang,Rotterdam,FedEx,23,26,0.8750589641689428,1,3
Penang,LA,FedEx,23,7,0.817582687849336,0,0
Taipei,Rotterdam,FedEx,25,32,0.6015620688219003,1,7
Penang,Rotterdam,Maersk,26,42,0.7531877038481741,1,16
Shenzhen,Chicago,FedEx,15,18,0.43331949023289684,1,3
Taipei,Rotterdam,FedEx,35,18,0.5473777534997463,0,0
Taipei,LA,Maersk,37,15,0.06207013670851114,0,0
Shenzhen,LA,DHL,16,13,0.08985791800004683,0,0
Shenzhen,LA,FedEx,35,42,0.829425404186332,1,7
Taipei,Rotterdam,DHL,35,10,0.05967165568249666,0,0
Penang,LA,FedEx,10,5,0.16939912563260728,0,0
Taipei,Rotterdam,Maersk,34,29,0.7958326589504415,0,0
Shenzhen,LA,DHL,24,20,0.001145950628256287,0,0
Taipei,LA,DHL,29,19,0.2824043288458643,0,0
Shenzhen,Rotterdam,DHL,30,38,0.5840386578266218,1,8
Taipei,LA,DHL,27,21,0.5954499314692966,0,0
Penang,Chicago,FedEx,39,7,0.7771529082294736,0,0
Taipei,Rotterdam,FedEx,37,7,0.5059262544921704,0,0
Taipei,Rotterdam,DHL,35,41,0.5094018695309703,1,6
Shenzhen,Rotterdam,FedEx,22,21,0.7253105755407004,0,0
Shenzhen,Chicago,DHL,33,42,0.4986244632662835,1,9
Shenzhen,Rotterdam,DHL,39,5,0.6084910865636168,0,0
Taipei,LA,Maersk,11,11,0.897774068255051,0,0
Penang,LA,DHL,28,30,0.40145100761237196,1,2
Shenzhen,LA,FedEx,24,43,0.3851250709192222,1,19
Shenzhen,Rotterdam,DHL,21,23,0.0035489918647713115,1,2
Taipei,LA,Maersk,24,34,0.6134262615212319,1,10
Shenzhen,Rotterdam,FedEx,34,18,0.02977190740713198,0,0
Penang,LA,Maersk,27,17,0.5041484897283163,0,0
Penang,Chicago,Maersk,23,24,0.8042337890322266,1,1
Shenzhen,Chicago,DHL,15,30,0.5499210705196631,1,15
Shenzhen,Chicago,Maersk,21,31,0.269636165216676,1,10
Taipei,Chicago,Maersk,29,29,0.7861684214493713,0,0
Penang,Rotterdam,FedEx,32,13,0.26971700408253885,0,0
Penang,LA,Maersk,39,16,0.7330317809458987,0,0
Shenzhen,Chicago,DHL,39,14,0.6102584551902313,0,0
Taipei,Rotterdam,DHL,15,10,0.1699962967480012,0,0
Penang,Chicago,DHL,35,38,0.9051338748441857,1,3
Penang,Chicago,Maersk,39,23,0.2006436829571957,0,0
Taipei,Rotterdam,FedEx,18,10,0.9895870741406698,0,0
Taipei,Rotterdam,DHL,39,6,0.007310488654940772,0,0
Penang,LA,Maersk,34,19,0.26348337714290304,0,0
Penang,LA,DHL,35,21,0.19986029727419885,0,0
Taipei,Chicago,DHL,13,20,0.013993410170462628,1,7
Penang,Chicago,FedEx,26,32,0.7323679001473156,1,6
Shenzhen,LA,DHL,11,25,0.6934258020995963,1,14
Shenzhen,LA,FedEx,25,12,0.7923509643549305,0,0
Taipei,Rotterdam,Maersk,33,14,0.25669854646456525,0,0
Taipei,LA,DHL,23,14,0.44433516708296994,0,0
Taipei,LA,Maersk,35,14,0.6591135216215475,0,0
Shenzhen,Chicago,Maersk,17,13,0.4397685038881436,0,0
Penang,LA,Maersk,23,32,0.6973257703179158,1,9
Shenzhen,Chicago,DHL,11,28,0.6339734084404421,1,17
Penang,LA,FedEx,25,23,0.11464780302217648,0,0
Shenzhen,Rotterdam,DHL,13,37,0.781043121076968,1,24
Penang,LA,Maersk,10,8,0.7206763590925183,0,0
Shenzhen,LA,FedEx,32,7,0.6558343876174053,0,0
Taipei,LA,Maersk,29,16,0.15509360627100233,0,0
Shenzhen,Chicago,FedEx,36,22,0.26799644879536366,0,0
Penang,Rotterdam,DHL,23,27,0.3931770315876004,1,4
Shenzhen,LA,FedEx,17,24,0.2799296216564434,1,7
Shenzhen,Chicago,DHL,34,10,0.22781029067613146,0,0
Shenzhen,Rotterdam,Maersk,37,38,0.8053576701617757,1,1
Taipei,Chicago,FedEx,34,6,0.6382322463602024,0,0
Shenzhen,Chicago,Maersk,12,34,0.5654721315502503,1,22
Taipei,Rotterdam,FedEx,14,13,0.22595271085325386,0,0
Taipei,LA,DHL,15,31,0.9180765622686413,1,16
Shenzhen,Chicago,FedEx,31,38,0.19118303909731627,1,7
Shenzhen,Chicago,FedEx,35,44,0.7949509328246771,1,9
Shenzhen,LA,DHL,17,28,0.9666726667052931,1,11
Penang,LA,DHL,15,21,0.7270927292242361,1,6
Shenzhen,Rotterdam,DHL,15,33,0.9928587751846297,1,18
Taipei,Rotterdam,FedEx,13,40,0.6510511169779467,1,27
Shenzhen,Rotterdam,Maersk,16,16,0.217460343603895,0,0
Penang,LA,FedEx,39,35,0.2038194937165113,0,0
Shenzhen,Chicago,FedEx,39,13,0.32456428425547634,0,0
Penang,Chicago,Maersk,33,23,0.0071300202210060615,0,0
Penang,Rotterdam,DHL,28,21,0.6816984700828346,0,0
Shenzhen,LA,FedEx,16,6,0.2686677846278276,0,0
Taipei,Chicago,Maersk,12,44,0.8151832322927528,1,32
Penang,Rotterdam,DHL,17,9,0.35917265055930025,0,0
Shenzhen,Chicago,DHL,10,43,0.4799564934633127,1,33
Shenzhen,Chicago,FedEx,10,20,0.9656889165603693,1,10
Taipei,LA,DHL,23,21,0.2421721230472771,0,0
Penang,LA,DHL,15,31,0.7212540974297396,1,16
Penang,Chicago,Maersk,19,11,0.7551177893054172,0,0
Shenzhen,Rotterdam,Maersk,34,12,0.22099815752363516,0,0
Shenzhen,LA,DHL,37,12,0.5009968366121956,0,0
Taipei,Chicago,Maersk,23,27,0.35020192531296834,1,4
Taipei,LA,DHL,13,36,0.7719062434000892,1,23
Penang,LA,FedEx,15,22,0.6224833190290374,1,7
Penang,LA,Maersk,25,42,0.47598305486054704,1,17
Shenzhen,Chicago,DHL,37,16,0.7793632650477182,0,0
Penang,Rotterdam,DHL,30,19,0.23515557000841703,0,0
Taipei,Rotterdam,Maersk,37,32,0.7536218805843591,0,0
Taipei,Rotterdam,Maersk,10,42,0.8653743120928243,1,32
Shenzhen,LA,FedEx,15,35,0.8786215968075725,1,20
Taipei,Chicago,DHL,18,13,0.7836735930196038,0,0
Taipei,LA,FedEx,24,12,0.40801416699826876,0,0
Taipei,Rotterdam,FedEx,21,23,0.981808022717827,1,2
Taipei,Rotterdam,FedEx,12,12,0.3795936438224399,0,0
Shenzhen,Chicago,Maersk,20,38,0.6386253991024257,1,18
Shenzhen,LA,FedEx,24,8,0.16107417806946867,0,0
Penang,Rotterdam,Maersk,12,35,0.9804488986363927,1,23
Taipei,Chicago,Maersk,23,42,0.7039859218646632,1,19
Penang,LA,FedEx,11,7,0.7533775452463684,0,0
Shenzhen,LA,FedEx,38,39,0.06577670341114461,1,1
Shenzhen,Rotterdam,DHL,13,23,0.7634178142206718,1,10
Shenzhen,Rotterdam,FedEx,35,33,0.7747234292206013,0,0
Shenzhen,LA,DHL,28,14,0.6717727263622298,0,0
Shenzhen,LA,FedEx,21,16,0.29190961379034364,0,0
Shenzhen,Rotterdam,FedEx,11,34,0.4896900421608815,1,23
Shenzhen,LA,FedEx,26,34,0.11043437130871647,1,8
Taipei,Rotterdam,FedEx,12,22,0.4715870664591526,1,10
Penang,LA,DHL,19,28,0.24382385260040484,1,9
Shenzhen,Rotterdam,DHL,25,36,0.34909698649408205,1,11
Taipei,Chicago,FedEx,31,13,0.1626004084036986,0,0
Taipei,Rotterdam,FedEx,18,28,0.23005436774689703,1,10
Penang,Rotterdam,DHL,20,30,0.07656864182011625,1,10
Shenzhen,Chicago,Maersk,30,7,0.9199013664369213,0,0
Penang,LA,Maersk,24,27,0.5304106879754034,1,3
Shenzhen,Chicago,Maersk,12,15,0.3967419712627397,1,3
Taipei,Rotterdam,DHL,25,14,0.5350292127687839,0,0
Taipei,LA,DHL,39,40,0.6282932284815527,1,1
Taipei,Chicago,Maersk,30,17,0.9218787933693491,0,0
Taipei,LA,Maersk,30,33,0.17869295228631332,1,3
Penang,LA,FedEx,30,42,0.2955524986352176,1,12
Shenzhen,Chicago,DHL,37,17,0.9757893363441147,0,0
Shenzhen,LA,DHL,21,30,0.3711929866485244,1,9
Penang,Chicago,Maersk,32,24,0.022561650757327634,0,0
Shenzhen,Rotterdam,Maersk,14,9,0.1476434926371588,0,0
Taipei,LA,DHL,16,24,0.026338701748552018,1,8
Shenzhen,Rotterdam,FedEx,18,18,0.9899231424207284,0,0
Taipei,Rotterdam,Maersk,30,18,0.27887084899122305,0,0
Penang,LA,DHL,27,12,0.923542756936226,0,0
Shenzhen,Chicago,DHL,30,17,0.9958862757597158,0,0
Penang,LA,FedEx,17,28,0.5998412211431142,1,11
Shenzhen,Rotterdam,FedEx,21,19,0.033196315065561754,0,0
Taipei,Rotterdam,Maersk,29,5,0.08159163038692696,0,0
Penang,Chicago,Maersk,11,26,0.48158905510787775,1,15
Shenzhen,LA,Maersk,19,38,0.40617201291148597,1,19
Taipei,Rotterdam,DHL,28,44,0.6061773057817677,1,16
Penang,Rotterdam,Maersk,18,7,0.43884780971136395,0,0
Penang,Rotterdam,DHL,34,30,0.9340768492714844,0,0
Shenzhen,Chicago,Maersk,33,18,0.5347397154135111,0,0
Shenzhen,Rotterdam,FedEx,17,12,0.6937260614624422,0,0
Shenzhen,Rotterdam,FedEx,33,20,0.8964852726424966,0,0
Taipei,LA,DHL,33,25,0.14687187583320738,0,0
Shenzhen,LA,FedEx,33,14,0.22973465411852856,0,0
Penang,Rotterdam,DHL,10,29,0.10731866047401506,1,19
Penang,Rotterdam,DHL,15,42,0.13963839922991228,1,27
Shenzhen,LA,FedEx,21,26,0.5125839669342331,1,5
Shenzhen,Chicago,DHL,34,8,0.321179258967464,0,0
Penang,Chicago,FedEx,33,8,0.4231728395267549,0,0
Taipei,Chicago,Maersk,28,34,0.9824898317940618,1,6
Shenzhen,Chicago,Maersk,36,6,0.1567043477959481,0,0
Shenzhen,Chicago,FedEx,26,33,0.5408120707980756,1,7
Penang,Chicago,FedEx,11,40,0.09887115505365096,1,29
Shenzhen,Chicago,FedEx,20,25,0.3184963132638786,1,5
Taipei,Chicago,FedEx,27,25,0.5275259236745986,0,0
Penang,LA,Maersk,32,25,0.9466317459653377,0,0
Shenzhen,Chicago,DHL,37,8,0.391228221283483,0,0
Penang,Chicago,DHL,31,5,0.06490669621466982,0,0
Shenzhen,Chicago,Maersk,20,30,0.38816144796031693,1,10
Shenzhen,Rotterdam,DHL,27,6,0.14574117587397772,0,0
Shenzhen,LA,Maersk,17,13,0.2299896132914453,0,0
Taipei,LA,DHL,24,22,0.6180906231649904,0,0
Taipei,LA,FedEx,18,15,0.06742386620368168,0,0
Penang,Chicago,FedEx,24,29,0.46472375625003737,1,5
Shenzhen,Chicago,FedEx,16,30,0.6094615860107644,1,14
Shenzhen,Rotterdam,Maersk,29,40,0.4218583923674969,1,11
Taipei,LA,Maersk,22,39,0.01912635062373036,1,17
Shenzhen,Chicago,DHL,22,42,0.9855193569028654,1,20
Taipei,LA,DHL,10,7,0.3671157673405353,0,0
Shenzhen,Rotterdam,DHL,29,39,0.7785771869332669,1,10
Penang,Rotterdam,Maersk,13,44,0.32564649218745323,1,31
Shenzhen,Rotterdam,DHL,33,26,0.47501675699341883,0,0
Shenzhen,LA,FedEx,13,12,0.38846364261099653,0,0
Taipei,Chicago,DHL,13,19,0.3425392295096077,1,6
Shenzhen,Chicago,FedEx,22,11,0.021851377207778744,0,0
Shenzhen,Rotterdam,Maersk,11,23,0.3600209378545035,1,12
Taipei,Chicago,FedEx,37,44,0.88948999039953,1,7
Penang,Rotterdam,FedEx,35,21,0.6903933385936837,0,0
Penang,LA,FedEx,32,5,0.14542285909543984,0,0
Taipei,Rotterdam,Maersk,24,33,0.5911550046227392,1,9
Taipei,LA,Maersk,13,17,0.8922308599488715,1,4
Taipei,Rotterdam,Maersk,36,33,0.7000340409648554,0,0
Taipei,Chicago,Maersk,15,10,0.14868439235669673,0,0
Taipei,Chicago,DHL,12,9,0.8678324967344967,0,0
Penang,Rotterdam,Maersk,16,38,0.3015440132888654,1,22
Penang,Chicago,FedEx,15,15,0.4540761443123418,0,0
Taipei,Chicago,Maersk,12,13,0.5261427596891464,1,1
Shenzhen,Chicago,DHL,13,42,0.8505066043781953,1,29
Taipei,LA,DHL,19,44,0.9316074951476611,1,25
Shenzhen,Chicago,DHL,39,13,0.929652877790556,0,0
Taipei,LA,FedEx,30,12,0.00795418127854064,0,0
Taipei,Rotterdam,Maersk,18,44,0.9218884855854572,1,26
Penang,Chicago,Maersk,39,7,0.054386966001572334,0,0
Shenzhen,Chicago,Maersk,15,17,0.26577365681743537,1,2
Shenzhen,Chicago,FedEx,38,23,0.5149878547278329,0,0
Penang,Rotterdam,FedEx,29,38,0.47992568900439403,1,9
Penang,LA,DHL,36,36,0.604709793887392,0,0
Penang,LA,DHL,20,20,0.4794462287370058,0,0
Penang,Chicago,Maersk,16,40,0.9343756796404208,1,24
Shenzhen,Rotterdam,FedEx,27,22,0.240548848214587,0,0
Shenzhen,Rotterdam,FedEx,13,18,0.27402469403848584,1,5
Taipei,Rotterdam,Maersk,14,34,0.9207379356930562,1,20
Taipei,Rotterdam,Maersk,13,6,0.07673951374525623,0,0
Penang,Rotterdam,DHL,13,17,0.6095608219048099,1,4
Penang,LA,DHL,36,31,0.6817359520656108,0,0
Penang,LA,DHL,22,21,0.5055417234297395,0,0
Taipei,LA,Maersk,25,35,0.6942318788231372,1,10
Taipei,Chicago,Maersk,34,19,0.172754646011967,0,0
Taipei,Rotterdam,DHL,23,24,0.8526322327715399,1,1
Taipei,Chicago,DHL,20,9,0.14002568946988558,0,0
Taipei,Rotterdam,FedEx,38,11,0.4008124443157497,0,0
Taipei,LA,FedEx,11,22,0.0752576013082058,1,11
Taipei,Chicago,DHL,31,15,0.5452110788174002,0,0
Penang,LA,DHL,23,36,0.6697458074256392,1,13
Penang,Rotterdam,FedEx,33,31,0.9412216350952906,0,0
Penang,Rotterdam,DHL,33,30,0.7393361958960009,0,0
Penang,Rotterdam,FedEx,36,41,0.5411029164541511,1,5
Taipei,LA,FedEx,16,32,0.9326170171703337,1,16
Shenzhen,Rotterdam,FedEx,35,6,0.47843683804087656,0,0
Taipei,LA,Maersk,20,24,0.5612056530988694,1,4
Shenzhen,Chicago,Maersk,13,8,0.5960985276700957,0,0
Penang,Rotterdam,DHL,16,17,0.40997972588656684,1,1
Taipei,Rotterdam,FedEx,38,28,0.8384826905658241,0,0
Penang,Rotterdam,Maersk,25,42,0.18517593884505912,1,17
Taipei,Chicago,DHL,35,44,0.554842190371608,1,9
Penang,Rotterdam,DHL,15,33,0.722233256187194,1,18
Shenzhen,LA,DHL,36,40,0.9039761718765772,1,4
Shenzhen,LA,DHL,15,6,0.8839183964342784,0,0
Shenzhen,Rotterdam,DHL,11,22,0.5087402894301419,1,11
Taipei,Rotterdam,FedEx,33,12,0.6431614511633417,0,0
Shenzhen,Chicago,DHL,17,19,0.394237736129301,1,2
Taipei,Chicago,FedEx,39,21,0.4681777628802003,0,0
Shenzhen,Chicago,Maersk,36,27,0.9062657925730495,0,0
Shenzhen,Rotterdam,DHL,16,6,0.930703993192474,0,0
Taipei,Chicago,Maersk,36,10,0.8954140580670197,0,0
Taipei,Chicago,FedEx,34,33,0.13837086181363822,0,0
Shenzhen,LA,FedEx,33,31,0.8500840213306362,0,0
Taipei,Chicago,Maersk,23,41,0.9483637310214803,1,18
Shenzhen,LA,DHL,18,38,0.3612496945736047,1,20
Taipei,LA,DHL,24,22,0.5186462894216692,0,0
Penang,Chicago,Maersk,34,14,0.7790952558129959,0,0
Penang,LA,Maersk,31,42,0.5620781375656487,1,11
Penang,Rotterdam,Maersk,27,21,0.9934835217062494,0,0
Penang,Rotterdam,DHL,21,17,0.45571336515682836,0,0
Penang,Chicago,DHL,32,31,0.7139427112073776,0,0
Shenzhen,Rotterdam,DHL,28,6,0.7925911401965442,0,0
Penang,LA,Maersk,22,38,0.49410041575843944,1,16
Penang,Rotterdam,DHL,16,35,0.8569838057113758,1,19
